ID;lookupID;Name;Set;Type;Quantity;Raw Price;PSA 10 Price;Raw Total
515;pokemon-japanese-mega-brave/sandshrew-20;Sandshrew;[Japanese] Mega Brave;Normal;14;1.2;29.89;16.8
550;pokemon-japanese-mega-brave/sandslash-21;Sandslash;[Japanese] Mega Brave;Normal;11;1.12;29.5;12.32
768;pokemon-japanese-mega-brave/scorbunny-15;Scorbunny;[Japanese] Mega Brave;Normal;11;1.46;0.0;16.06
289;pokemon-japanese-mega-brave/seedot-7;Seedot;[Japanese] Mega Brave;Normal;15;1.2;0.0;18.0
130;pokemon-japanese-mega-brave/shiftry-9;Shiftry;[Japanese] Mega Brave;Normal;9;1.2;0.0;10.8
70;pokemon-japanese-mega-brave/shroodle-43;Shroodle;[Japanese] Mega Brave;Normal;14;0.9;0.0;12.6
2505;pokemon-japanese-mega-brave/shroodle-72;Shroodle;[Japanese] Mega Brave;Normal;1;2.54;35.46;2.54
169;pokemon-japanese-mega-brave/solrock-27;Solrock;[Japanese] Mega Brave;Normal;12;1.22;29.9;14.64
61;pokemon-japanese-mega-brave/spearow-52;Spearow;[Japanese] Mega Brave;Normal;14;1.03;29.89;14.42
43;pokemon-japanese-mega-brave/spiritomb-39;Spiritomb;[Japanese] Mega Brave;Normal;12;1.04;29.11;12.48
892;pokemon-japanese-mega-brave/spiritomb-71;Spiritomb;[Japanese] Mega Brave;Normal;3;2.23;52.8;6.69
2145;pokemon-japanese-mega-brave/steelix-45;Steelix;[Japanese] Mega Brave;Normal;2;1.3;30.43;2.6
172;pokemon-japanese-mega-brave/stonjourner-33;Stonjourner;[Japanese] Mega Brave;Normal;6;1.2;29.9;7.2
358;pokemon-japanese-mega-brave/thievul-42;Thievul;[Japanese] Mega Brave;Normal;13;1.0;0.0;13.0
399;pokemon-japanese-mega-brave/tinkatink-48;Tinkatink;[Japanese] Mega Brave;Normal;14;0.84;28.32;11.76
438;pokemon-japanese-mega-brave/tinkaton-50;Tinkaton;[Japanese] Mega Brave;Normal;13;0.9;28.32;11.7
578;pokemon-japanese-mega-brave/tinkatuff-49;Tinkatuff;[Japanese] Mega Brave;Normal;10;1.09;29.89;10.9
1072;pokemon-japanese-mega-brave/toxicroak-31;Toxicroak;[Japanese] Mega Brave;Normal;11;0.4;0.0;4.4
144;pokemon-japanese-mega-brave/tyrogue-23;Tyrogue;[Japanese] Mega Brave;Normal;11;1.0;28.91;11.0
616;pokemon-japanese-mega-brave/volcanion-14;Volcanion;[Japanese] Mega Brave;Normal;11;1.0;0.0;11.0
284;pokemon-japanese-mega-brave/vulpix-10;Vulpix;[Japanese] Mega Brave;Normal;13;1.02;29.5;13.26
2554;pokemon-japanese-mega-brave/vulpix-67;Vulpix;[Japanese] Mega Brave;Normal;1;4.27;60.0;4.27
85;pokemon-japanese-mega-brave/yungoos-55;Yungoos;[Japanese] Mega Brave;Normal;14;1.2;29.06;16.8
202;pokemon-japanese-mega-brave/yveltal-40;Yveltal;[Japanese] Mega Brave;Normal;4;1.16;29.85;4.64
322;pokemon-japanese-mega-symphonia/abra-36;Abra;[Japanese] Mega Symphonia;Normal;15;1.2;29.86;18.0
199;pokemon-japanese-mega-symphonia/acerola's-mischief-59;Acerola's Mischief;[Japanese] Mega Symphonia;Normal;11;1.0;28.91;11.0
2205;pokemon-japanese-mega-symphonia/acerola's-mischief-84;Acerola's Mischief;[Japanese] Mega Symphonia;Normal;1;12.36;150.14;12.36
688;pokemon-japanese-mega-symphonia/alakazam-38;Alakazam;[Japanese] Mega Symphonia;Normal;9;1.2;29.89;10.8
618;pokemon-japanese-mega-symphonia/alakazam-71;Alakazam;[Japanese] Mega Symphonia;Normal;1;5.58;76.2;5.58
134;pokemon-japanese-mega-symphonia/bayleef-4;Bayleef;[Japanese] Mega Symphonia;Normal;9;0.8;27.92;7.2
566;pokemon-japanese-mega-symphonia/bewear-56;Bewear;[Japanese] Mega Symphonia;Normal;11;0.9;28.4;9.9
104;pokemon-japanese-mega-symphonia/buddy-buddy-poffin-81;Buddy-Buddy Poffin;[Japanese] Mega Symphonia;Normal;1;3.19;39.66;3.19
150;pokemon-japanese-mega-symphonia/buneary-53;Buneary;[Japanese] Mega Symphonia;Normal;19;0.88;28.32;16.72
42;pokemon-japanese-mega-symphonia/centiskorch-13;Centiskorch;[Japanese] Mega Symphonia;Normal;12;0.88;0.0;10.56
330;pokemon-japanese-mega-symphonia/chi-yu-14;Chi-Yu;[Japanese] Mega Symphonia;Normal;7;1.2;0.0;8.4
308;pokemon-japanese-mega-symphonia/chikorita-3;Chikorita;[Japanese] Mega Symphonia;Normal;15;1.12;28.39;16.8
147;pokemon-japanese-mega-symphonia/clauncher-19;Clauncher;[Japanese] Mega Symphonia;Normal;13;1.1;29.42;14.3
143;pokemon-japanese-mega-symphonia/clawitzer-20;Clawitzer;[Japanese] Mega Symphonia;Normal;5;1.22;30.87;6.1
2217;pokemon-japanese-mega-symphonia/clawitzer-68;Clawitzer;[Japanese] Mega Symphonia;Normal;1;2.74;35.78;2.74
153;pokemon-japanese-mega-symphonia/delibird-52;Delibird;[Japanese] Mega Symphonia;Normal;19;0.8;28.24;15.2
3274;pokemon-japanese-mega-symphonia/delibird-74;Delibird;[Japanese] Mega Symphonia;Normal;1;2.71;36.4;2.71
201;pokemon-japanese-mega-symphonia/dhelmise-9;Dhelmise;[Japanese] Mega Symphonia;Normal;10;0.4;0.0;4.0
549;pokemon-japanese-mega-symphonia/drizzile-22;Drizzile;[Japanese] Mega Symphonia;Normal;10;1.0;29.9;10.0
193;pokemon-japanese-mega-symphonia/eiscue-26;Eiscue;[Japanese] Mega Symphonia;Normal;9;1.2;29.89;10.8
342;pokemon-japanese-mega-symphonia/electrike-31;Electrike;[Japanese] Mega Symphonia;Normal;15;1.0;29.5;15.0
1164;pokemon-japanese-mega-symphonia/frosmoth-25;Frosmoth;[Japanese] Mega Symphonia;Normal;9;1.0;0.0;9.0
57;pokemon-japanese-mega-symphonia/greavard-47;Greavard;[Japanese] Mega Symphonia;Normal;12;1.0;29.9;12.0
626;pokemon-japanese-mega-symphonia/grumpig-45;Grumpig;[Japanese] Mega Symphonia;Normal;14;1.2;0.0;16.8
231;pokemon-japanese-mega-symphonia/heliolisk-35;Heliolisk;[Japanese] Mega Symphonia;Normal;12;0.8;0.0;9.6
731;pokemon-japanese-mega-symphonia/helioptile-34;Helioptile;[Japanese] Mega Symphonia;Normal;15;1.2;28.32;18.0
3319;pokemon-japanese-mega-symphonia/helioptile-70;Helioptile;[Japanese] Mega Symphonia;Normal;1;2.22;35.78;2.22
272;pokemon-japanese-mega-symphonia/houndstone-48;Houndstone;[Japanese] Mega Symphonia;Normal;10;1.2;29.9;12.0
2880;pokemon-japanese-mega-symphonia/houndstone-73;Houndstone;[Japanese] Mega Symphonia;Normal;1;2.56;35.46;2.56
434;pokemon-japanese-mega-symphonia/inteleon-23;Inteleon;[Japanese] Mega Symphonia;Normal;11;1.46;31.18;16.06
2247;pokemon-japanese-mega-symphonia/inteleon-69;Inteleon;[Japanese] Mega Symphonia;Normal;2;2.34;36.17;4.68
97;pokemon-japanese-mega-symphonia/jynx-39;Jynx;[Japanese] Mega Symphonia;Normal;11;0.8;27.92;8.8
572;pokemon-japanese-mega-symphonia/kadabra-37;Kadabra;[Japanese] Mega Symphonia;Normal;11;1.0;28.9;11.0
18;pokemon-japanese-mega-symphonia/kirlia-41;Kirlia;[Japanese] Mega Symphonia;Normal;11;1.2;29.9;13.2
263;pokemon-japanese-mega-symphonia/kyogre-16;Kyogre;[Japanese] Mega Symphonia;Normal;4;1.18;29.89;4.72
394;pokemon-japanese-mega-symphonia/latios-50;Latios;[Japanese] Mega Symphonia;Normal;13;1.1;29.42;14.3
636;pokemon-japanese-mega-symphonia/litleo-10;Litleo;[Japanese] Mega Symphonia;Normal;13;0.4;0.0;5.2
243;pokemon-japanese-mega-symphonia/lopunny-54;Lopunny;[Japanese] Mega Symphonia;Normal;15;1.02;28.99;15.3
253;pokemon-japanese-mega-symphonia/magnemite-27;Magnemite;[Japanese] Mega Symphonia;Normal;13;1.2;29.9;15.6
149;pokemon-japanese-mega-symphonia/magneton-28;Magneton;[Japanese] Mega Symphonia;Normal;11;1.11;29.89;12.21
665;pokemon-japanese-mega-symphonia/magnezone-29;Magnezone;[Japanese] Mega Symphonia;Normal;8;1.2;0.0;9.6
176;pokemon-japanese-mega-symphonia/mantine-15;Mantine;[Japanese] Mega Symphonia;Normal;14;1.12;0.0;15.68
1363;pokemon-japanese-mega-symphonia/mega-abomasnow-ex-18;Mega Abomasnow ex;[Japanese] Mega Symphonia;Normal;4;1.39;30.47;5.56
2291;pokemon-japanese-mega-symphonia/mega-abomasnow-ex-76;Mega Abomasnow Ex;[Japanese] Mega Symphonia;Normal;1;4.7;45.6;4.7
945;pokemon-japanese-mega-symphonia/mega-gardevoir-ex-42;Mega Gardevoir ex;[Japanese] Mega Symphonia;Normal;4;1.58;31.93;6.32
3184;pokemon-japanese-mega-symphonia/mega-gardevoir-ex-78;Mega Gardevoir Ex;[Japanese] Mega Symphonia;Normal;1;9.54;82.8;9.54
804;pokemon-japanese-mega-symphonia/mega-kangaskhan-ex-51;Mega Kangaskhan ex;[Japanese] Mega Symphonia;Normal;5;1.54;31.89;7.7
1830;pokemon-japanese-mega-symphonia/mega-latias-ex-49;Mega Latias ex;[Japanese] Mega Symphonia;Normal;5;1.3;30.63;6.5
1340;pokemon-japanese-mega-symphonia/mega-latias-ex-79;Mega Latias Ex;[Japanese] Mega Symphonia;Normal;1;7.52;76.8;7.52
2006;pokemon-japanese-mega-symphonia/mega-manectric-ex-32;Mega Manectric ex;[Japanese] Mega Symphonia;Normal;3;1.59;31.18;4.77
492;pokemon-japanese-mega-symphonia/mega-signal-58;Mega Signal;[Japanese] Mega Symphonia;Normal;6;1.0;28.91;6.0
3391;pokemon-japanese-mega-symphonia/mega-signal-83;Mega Signal;[Japanese] Mega Symphonia;Normal;1;2.63;36.91;2.63
2781;pokemon-japanese-mega-symphonia/meganium-5;Meganium;[Japanese] Mega Symphonia;Normal;3;1.18;29.84;3.54
122;pokemon-japanese-mega-symphonia/mystery-garden-63;Mystery Garden;[Japanese] Mega Symphonia;Normal;8;1.63;0.0;13.04
571;pokemon-japanese-mega-symphonia/mystery-garden-86;Mystery Garden;[Japanese] Mega Symphonia;Normal;2;2.28;34.78;4.56
299;pokemon-japanese-mega-symphonia/nincada-7;Nincada;[Japanese] Mega Symphonia;Normal;18;1.2;29.9;21.6
2013;pokemon-japanese-mega-symphonia/ninjask-65;Ninjask;[Japanese] Mega Symphonia;Normal;1;2.48;37.42;2.48
319;pokemon-japanese-mega-symphonia/ninjask-8;Ninjask;[Japanese] Mega Symphonia;Normal;9;0.8;0.0;7.2
384;pokemon-japanese-mega-symphonia/pachirisu-33;Pachirisu;[Japanese] Mega Symphonia;Normal;15;1.2;29.34;18.0
77;pokemon-japanese-mega-symphonia/pyroar-11;Pyroar;[Japanese] Mega Symphonia;Normal;10;0.4;0.0;4.0
2253;pokemon-japanese-mega-symphonia/raikou-30;Raikou;[Japanese] Mega Symphonia;Normal;3;1.2;29.89;3.6
137;pokemon-japanese-mega-symphonia/ralts-40;Ralts;[Japanese] Mega Symphonia;Normal;9;1.16;29.69;10.44
3714;pokemon-japanese-mega-symphonia/rare-candy-82;Rare Candy;[Japanese] Mega Symphonia;Normal;1;2.66;36.95;2.66
756;pokemon-japanese-mega-symphonia/shedinja-43;Shedinja;[Japanese] Mega Symphonia;Normal;9;0.8;28.12;7.2
3290;pokemon-japanese-mega-symphonia/shedinja-72;Shedinja;[Japanese] Mega Symphonia;Normal;1;2.64;37.74;2.64
133;pokemon-japanese-mega-symphonia/shuckle-6;Shuckle;[Japanese] Mega Symphonia;Normal;7;1.01;28.98;7.07
2301;pokemon-japanese-mega-symphonia/shuckle-64;Shuckle;[Japanese] Mega Symphonia;Normal;1;3.18;39.5;3.18
570;pokemon-japanese-mega-symphonia/sizzlipede-12;Sizzlipede;[Japanese] Mega Symphonia;Normal;10;0.97;28.75;9.7
331;pokemon-japanese-mega-symphonia/snom-24;Snom;[Japanese] Mega Symphonia;Normal;14;1.0;29.9;14.0
60;pokemon-japanese-mega-symphonia/snover-17;Snover;[Japanese] Mega Symphonia;Normal;17;0.4;0.0;6.8
125;pokemon-japanese-mega-symphonia/sobble-21;Sobble;[Japanese] Mega Symphonia;Normal;16;0.89;29.38;14.24
485;pokemon-japanese-mega-symphonia/spoink-44;Spoink;[Japanese] Mega Symphonia;Normal;15;0.8;0.0;12.0
234;pokemon-japanese-mega-symphonia/stufful-55;Stufful;[Japanese] Mega Symphonia;Normal;16;1.2;29.9;19.2
1879;pokemon-japanese-mega-symphonia/stufful-75;Stufful;[Japanese] Mega Symphonia;Normal;1;2.79;39.46;2.79
10;pokemon-japanese-mega-symphonia/surfing-beach-62;Surfing Beach;[Japanese] Mega Symphonia;Normal;11;1.44;31.45;15.84
353;pokemon-japanese-mega-symphonia/suspicious-watch-57;Suspicious Watch;[Japanese] Mega Symphonia;Normal;9;0.4;0.0;3.6
336;pokemon-japanese-mega-symphonia/tangela-1;Tangela;[Japanese] Mega Symphonia;Normal;17;1.07;29.34;18.19
1051;pokemon-japanese-mega-symphonia/tangrowth-2;Tangrowth;[Japanese] Mega Symphonia;Normal;8;0.4;0.0;3.2
321;pokemon-japanese-mega-symphonia/vitality-forest-61;Vitality Forest;[Japanese] Mega Symphonia;Normal;12;1.44;31.06;17.28
371;pokemon-japanese-mega-symphonia/wally's-compassion-60;Wally's Compassion;[Japanese] Mega Symphonia;Normal;9;1.2;29.89;10.8
326;pokemon-japanese-mega-symphonia/xerneas-46;Xerneas;[Japanese] Mega Symphonia;Normal;3;0.99;28.59;2.97
208;pokemon-japanese-promo/charmander-60/sv-p;Charmander/SV-P;[Japanese] Promo;Normal;1;0.0;0.0;0.0
615;pokemon-japanese-promo/ralts-21/m-p;Ralts/M-P;[Japanese] Promo;Normal;2;0.0;0.0;0.0
2942;pokemon-japanese-scarlet-violet-151/ekans-23;Ekans;[Japanese] Scarlet & Violet 151;Normal;1;0.0;0.0;0.0
3746;pokemon-japanese-shiny-treasure-ex/rellor-reverse-holo-22;Rellor;[Japanese] Shiny Treasure Ex;Reverse Holo;1;1.32;0.0;1.32
3727;pokemon-japanese-stellar-miracle/alcremie-44;Alcremie;[Japanese] Stellar Miracle;Normal;1;0.79;27.48;0.79
1106;pokemon-japanese-stellar-miracle/antique-root-fossil-90;Antique Root Fossil;[Japanese] Stellar Miracle;Normal;2;0.61;0.0;1.22
1860;pokemon-japanese-stellar-miracle/applin-10;Applin;[Japanese] Stellar Miracle;Normal;3;0.66;26.7;1.98
2376;pokemon-japanese-stellar-miracle/archaludon-73;Archaludon;[Japanese] Stellar Miracle;Normal;1;0.58;26.53;0.58
109;pokemon-japanese-stellar-miracle/area-zero-underdepths-102;Area Zero Underdepths;[Japanese] Stellar Miracle;Normal;2;1.33;0.0;2.66
2933;pokemon-japanese-stellar-miracle/bouffalant-81;Bouffalant;[Japanese] Stellar Miracle;Normal;1;1.35;0.0;1.35
908;pokemon-japanese-stellar-miracle/briar-100;Briar;[Japanese] Stellar Miracle;Normal;2;0.67;26.95;1.34
1010;pokemon-japanese-stellar-miracle/carnivine-5;Carnivine;[Japanese] Stellar Miracle;Normal;1;0.61;26.6;0.61
87;pokemon-japanese-stellar-miracle/carracosta-23;Carracosta;[Japanese] Stellar Miracle;Normal;1;0.54;26.78;0.54
2643;pokemon-japanese-stellar-miracle/charjabug-34;Charjabug;[Japanese] Stellar Miracle;Normal;1;0.03;0.0;0.03
1223;pokemon-japanese-stellar-miracle/chewtle-25;Chewtle;[Japanese] Stellar Miracle;Normal;3;1.05;28.61;3.15
2103;pokemon-japanese-stellar-miracle/chinchou-30;Chinchou;[Japanese] Stellar Miracle;Normal;1;0.62;0.0;0.62
2745;pokemon-japanese-stellar-miracle/cinderace-ex-18;Cinderace ex;[Japanese] Stellar Miracle;Normal;1;0.84;17.2;0.84
3291;pokemon-japanese-stellar-miracle/comfey-42;Comfey;[Japanese] Stellar Miracle;Normal;3;0.85;27.72;2.55
1347;pokemon-japanese-stellar-miracle/cover-fossil-91;Cover Fossil;[Japanese] Stellar Miracle;Normal;1;1.07;28.7;1.07
1715;pokemon-japanese-stellar-miracle/crabominable-107;Crabominable;[Japanese] Stellar Miracle;Normal;1;1.86;20.66;1.86
2369;pokemon-japanese-stellar-miracle/crabominable-24;Crabominable;[Japanese] Stellar Miracle;Normal;1;0.4;0.0;0.4
3263;pokemon-japanese-stellar-miracle/crabrawler-59;Crabrawler;[Japanese] Stellar Miracle;Normal;1;0.05;0.0;0.05
2404;pokemon-japanese-stellar-miracle/cradily-4;Cradily;[Japanese] Stellar Miracle;Normal;2;1.15;0.0;2.3
3286;pokemon-japanese-stellar-miracle/crispin-97;Crispin;[Japanese] Stellar Miracle;Normal;1;1.34;0.0;1.34
1906;pokemon-japanese-stellar-miracle/cubone-48;Cubone;[Japanese] Stellar Miracle;Normal;1;1.33;29.81;1.33
2771;pokemon-japanese-stellar-miracle/diancie-58;Diancie;[Japanese] Stellar Miracle;Normal;1;1.32;29.81;1.32
884;pokemon-japanese-stellar-miracle/dipplin-11;Dipplin;[Japanese] Stellar Miracle;Normal;1;1.2;29.28;1.2
2168;pokemon-japanese-stellar-miracle/drifblim-41;Drifblim;[Japanese] Stellar Miracle;Normal;2;1.46;0.0;2.92
569;pokemon-japanese-stellar-miracle/drifloon-40;Drifloon;[Japanese] Stellar Miracle;Normal;2;1.31;29.77;2.62
3155;pokemon-japanese-stellar-miracle/dubwool-87;Dubwool;[Japanese] Stellar Miracle;Normal;1;1.07;0.0;1.07
2019;pokemon-japanese-stellar-miracle/duraludon-72;Duraludon;[Japanese] Stellar Miracle;Normal;2;0.85;0.0;1.7
1399;pokemon-japanese-stellar-miracle/eldegoss-9;Eldegoss;[Japanese] Stellar Miracle;Normal;2;1.3;0.0;2.6
3549;pokemon-japanese-stellar-miracle/electabuzz-28;Electabuzz;[Japanese] Stellar Miracle;Normal;1;0.97;26.36;0.97
1324;pokemon-japanese-stellar-miracle/electivire-29;Electivire;[Japanese] Stellar Miracle;Normal;1;0.62;0.0;0.62
1786;pokemon-japanese-stellar-miracle/falinks-60;Falinks;[Japanese] Stellar Miracle;Normal;2;1.2;29.28;2.4
256;pokemon-japanese-stellar-miracle/fan-rotom-80;Fan Rotom;[Japanese] Stellar Miracle;Normal;2;1.07;28.7;2.14
1964;pokemon-japanese-stellar-miracle/fidough-45;Fidough;[Japanese] Stellar Miracle;Normal;2;1.16;29.09;2.32
2419;pokemon-japanese-stellar-miracle/finneon-20;Finneon;[Japanese] Stellar Miracle;Normal;2;0.05;0.0;0.1
968;pokemon-japanese-stellar-miracle/fletchinder-84;Fletchinder;[Japanese] Stellar Miracle;Normal;2;0.4;0.0;0.8
2021;pokemon-japanese-stellar-miracle/fletchling-83;Fletchling;[Japanese] Stellar Miracle;Normal;3;1.2;0.0;3.6
1047;pokemon-japanese-stellar-miracle/galvantula-ex-33;Galvantula ex;[Japanese] Stellar Miracle;Normal;1;1.11;15.16;1.11
1331;pokemon-japanese-stellar-miracle/glameow-78;Glameow;[Japanese] Stellar Miracle;Normal;3;0.74;0.0;2.22
3361;pokemon-japanese-stellar-miracle/glass-trumpet-89;Glass Trumpet;[Japanese] Stellar Miracle;Normal;1;0.62;0.0;0.62
1963;pokemon-japanese-stellar-miracle/gossifleur-8;Gossifleur;[Japanese] Stellar Miracle;Normal;1;0.05;0.0;0.05
2612;pokemon-japanese-stellar-miracle/gravity-stone-95;Gravity Stone;[Japanese] Stellar Miracle;Normal;1;0.92;0.0;0.92
978;pokemon-japanese-stellar-miracle/grimmsnarl-66;Grimmsnarl;[Japanese] Stellar Miracle;Normal;2;0.65;0.0;1.3
2773;pokemon-japanese-stellar-miracle/grubbin-7;Grubbin;[Japanese] Stellar Miracle;Normal;2;0.92;28.05;1.84
50;pokemon-japanese-stellar-miracle/gulpin-61;Gulpin;[Japanese] Stellar Miracle;Normal;2;1.26;29.56;2.52
2529;pokemon-japanese-stellar-miracle/hoothoot-76;Hoothoot;[Japanese] Stellar Miracle;Normal;3;1.24;29.46;3.72
1552;pokemon-japanese-stellar-miracle/impidimp-64;Impidimp;[Japanese] Stellar Miracle;Normal;2;0.4;25.76;0.8
36;pokemon-japanese-stellar-miracle/joltik-32;Joltik;[Japanese] Stellar Miracle;Normal;2;0.98;28.14;1.96
2449;pokemon-japanese-stellar-miracle/klang-68;Klang;[Japanese] Stellar Miracle;Normal;2;0.4;0.0;0.8
168;pokemon-japanese-stellar-miracle/kling-67;Kling;[Japanese] Stellar Miracle;Normal;3;1.32;0.0;3.96
500;pokemon-japanese-stellar-miracle/klingklang-69;Klingklang;[Japanese] Stellar Miracle;Normal;1;1.07;28.7;1.07
2235;pokemon-japanese-stellar-miracle/kofu-99;Kofu;[Japanese] Stellar Miracle;Normal;1;1.15;0.0;1.15
3363;pokemon-japanese-stellar-miracle/lacey-131;Lacey;[Japanese] Stellar Miracle;Normal;1;20.75;93.37;20.75
990;pokemon-japanese-stellar-miracle/lacey-98;Lacey;[Japanese] Stellar Miracle;Normal;1;0.78;27.41;0.78
3006;pokemon-japanese-stellar-miracle/lanturn-31;Lanturn;[Japanese] Stellar Miracle;Normal;1;0.05;0.0;0.05
250;pokemon-japanese-stellar-miracle/ledian-2;Ledian;[Japanese] Stellar Miracle;Normal;1;0.98;28.28;0.98
1939;pokemon-japanese-stellar-miracle/ledyba-1;Ledyba;[Japanese] Stellar Miracle;Normal;2;0.87;0.0;1.74
301;pokemon-japanese-stellar-miracle/lileep-104;Lileep;[Japanese] Stellar Miracle;Normal;1;2.18;26.14;2.18
1801;pokemon-japanese-stellar-miracle/lileep-3;Lileep;[Japanese] Stellar Miracle;Normal;1;0.3;0.0;0.3
1550;pokemon-japanese-stellar-miracle/lumineon-21;Lumineon;[Japanese] Stellar Miracle;Normal;2;0.85;0.0;1.7
3011;pokemon-japanese-stellar-miracle/marowak-49;Marowak;[Japanese] Stellar Miracle;Normal;1;1.2;29.27;1.2
347;pokemon-japanese-stellar-miracle/medicham-ex-54;Medicham ex;[Japanese] Stellar Miracle;Normal;1;1.12;22.6;1.12
617;pokemon-japanese-stellar-miracle/meditite-111;Meditite;[Japanese] Stellar Miracle;Normal;1;2.25;19.6;2.25
1055;pokemon-japanese-stellar-miracle/meditite-53;Meditite;[Japanese] Stellar Miracle;Normal;3;0.54;0.0;1.62
565;pokemon-japanese-stellar-miracle/melmetal-71;Melmetal;[Japanese] Stellar Miracle;Normal;2;1.02;0.0;2.04
657;pokemon-japanese-stellar-miracle/meltan-70;Meltan;[Japanese] Stellar Miracle;Normal;2;1.2;0.0;2.4
820;pokemon-japanese-stellar-miracle/mienfoo-55;Mienfoo;[Japanese] Stellar Miracle;Normal;1;0.33;0.0;0.33
2023;pokemon-japanese-stellar-miracle/mienshao-56;Mienshao;[Japanese] Stellar Miracle;Normal;1;0.36;25.44;0.36
296;pokemon-japanese-stellar-miracle/milcery-43;Milcery;[Japanese] Stellar Miracle;Normal;2;1.32;0.0;2.64
2631;pokemon-japanese-stellar-miracle/morgrem-65;Morgrem;[Japanese] Stellar Miracle;Normal;1;0.65;26.74;0.65
2654;pokemon-japanese-stellar-miracle/mow-rotom-6;Mow Rotom;[Japanese] Stellar Miracle;Normal;2;0.87;27.83;1.74
259;pokemon-japanese-stellar-miracle/noctowl-77;Noctowl;[Japanese] Stellar Miracle;Normal;1;1.14;10.0;1.14
255;pokemon-japanese-stellar-miracle/occa-berry-93;Occa Berry;[Japanese] Stellar Miracle;Normal;1;0.61;0.0;0.61
1295;pokemon-japanese-stellar-miracle/orthworm-ex-74;Orthworm ex;[Japanese] Stellar Miracle;Normal;1;1.09;12.6;1.09
1380;pokemon-japanese-stellar-miracle/pancham-57;Pancham;[Japanese] Stellar Miracle;Normal;1;0.67;0.0;0.67
2087;pokemon-japanese-stellar-miracle/pangoro-63;Pangoro;[Japanese] Stellar Miracle;Normal;1;1.2;0.0;1.2
977;pokemon-japanese-stellar-miracle/payapa-berry-92;Payapa Berry;[Japanese] Stellar Miracle;Normal;1;0.7;0.0;0.7
2085;pokemon-japanese-stellar-miracle/purugly-79;Purugly;[Japanese] Stellar Miracle;Normal;1;1.22;29.34;1.22
3278;pokemon-japanese-stellar-miracle/raboot-17;Raboot;[Japanese] Stellar Miracle;Normal;1;0.4;0.0;0.4
2188;pokemon-japanese-stellar-miracle/raging-bolt-75;Raging Bolt;[Japanese] Stellar Miracle;Normal;1;1.55;28.0;1.55
2144;pokemon-japanese-stellar-miracle/rhydon-51;Rhydon;[Japanese] Stellar Miracle;Normal;1;1.08;0.0;1.08
1704;pokemon-japanese-stellar-miracle/rhyhorn-50;Rhyhorn;[Japanese] Stellar Miracle;Normal;4;1.3;0.0;5.2
1191;pokemon-japanese-stellar-miracle/salandit-13;Salandit;[Japanese] Stellar Miracle;Normal;2;0.18;24.78;0.36
1013;pokemon-japanese-stellar-miracle/salazzle-14;Salazzle;[Japanese] Stellar Miracle;Normal;1;0.91;0.0;0.91
836;pokemon-japanese-stellar-miracle/scorbunny-16;Scorbunny;[Japanese] Stellar Miracle;Normal;3;0.8;27.48;2.4
388;pokemon-japanese-stellar-miracle/slowking-39;Slowking;[Japanese] Stellar Miracle;Normal;2;1.2;29.27;2.4
17;pokemon-japanese-stellar-miracle/slowpoke-38;Slowpoke;[Japanese] Stellar Miracle;Normal;2;1.13;29.14;2.26
2872;pokemon-japanese-stellar-miracle/swalot-62;Swalot;[Japanese] Stellar Miracle;Normal;1;1.44;30.33;1.44
808;pokemon-japanese-stellar-miracle/talonflame-85;Talonflame;[Japanese] Stellar Miracle;Normal;2;0.09;0.0;0.18
3331;pokemon-japanese-stellar-miracle/tirtouga-22;Tirtouga;[Japanese] Stellar Miracle;Normal;2;1.14;28.98;2.28
2817;pokemon-japanese-stellar-miracle/togedemaru-36;Togedemaru;[Japanese] Stellar Miracle;Normal;1;0.05;0.0;0.05
919;pokemon-japanese-stellar-miracle/tornadus-82;Tornadus;[Japanese] Stellar Miracle;Normal;1;0.57;0.0;0.57
3218;pokemon-japanese-stellar-miracle/turtonator-15;Turtonator;[Japanese] Stellar Miracle;Normal;2;1.26;0.0;2.52
30;pokemon-japanese-stellar-miracle/veluza-27;Veluza;[Japanese] Stellar Miracle;Normal;2;0.66;0.0;1.32
2992;pokemon-japanese-stellar-miracle/venerable-tree-101;Venerable Tree;[Japanese] Stellar Miracle;Normal;1;1.38;29.55;1.38
1119;pokemon-japanese-stellar-miracle/vikavolt-35;Vikavolt;[Japanese] Stellar Miracle;Normal;1;1.21;0.0;1.21
889;pokemon-japanese-stellar-miracle/wooloo-86;Wooloo;[Japanese] Stellar Miracle;Normal;1;0.61;26.66;0.61
310;pokemon-japanese-stellar-miracle/zeraora-37;Zeraora;[Japanese] Stellar Miracle;Normal;1;1.22;29.38;1.22
454;pokemon-japanese-white-flare/accelgor-9;Accelgor;[Japanese] White Flare;Normal;2;2.62;36.64;5.24
